GEOID,DATE,DEV,COMPHOME
370230203014,2021-03-31,122,27
370459506011,2021-03-31,370,158
370459506021,2021-03-31,96,24
370650212001,2021-03-31,55,14
371190029033,2021-03-31,65,19
371190031062,2021-03-31,86,35
371290117053,2021-03-31,121,27
371790210071,2021-03-31,354,82
371830511021,2021-03-31,20,1
371830536081,2021-03-31,234,87
370590801002,2021-03-31,121,32
370670027031,2021-03-31,94,30
371010409021,2021-03-31,56,10
371050305012,2021-03-31,131,37
371190043023,2021-03-31,50,29
371619610002,2021-03-31,151,24
371639710002,2021-03-31,80,18
370419302002,2021-03-31,90,24
370479307002,2021-03-31,34,5
370510029003,2021-03-31,84,15
370819801001,2021-03-31,23,4
370939704012,2021-03-31,80,11
371010410023,2021-03-31,232,56
370230212022,2021-03-31,89,22
370510023003,2021-03-31,58,24
370810167011,2021-03-31,177,56
371010402014,2021-03-31,47,8
371070114004,2021-03-31,31,1
371259505012,2021-03-31,60,15
371570401023,2021-03-31,46,9
371679303001,2021-03-31,117,21
371679312022,2021-03-31,62,7
371830528014,2021-03-31,29,11
371830536062,2021-03-31,46,3
370139306001,2021-03-31,72,11
370710326002,2021-03-31,67,14
370879205004,2021-03-31,66,20
371190058412,2021-03-31,60,15
371290120062,2021-03-31,94,21
371290120082,2021-03-31,176,32
371290120091,2021-03-31,129,25
370419302005,2021-03-31,52,12
370510034041,2021-03-31,88,20
370610905013,2021-03-31,152,21
371010412022,2021-03-31,126,27
371190057112,2021-03-31,120,33
370159601001,2021-03-31,27,11
370630017093,2021-03-31,222,79
370970608011,2021-03-31,63,17
371190034003,2021-03-31,48,14
371190057131,2021-03-31,168,40
371639705003,2021-03-31,72,13
371950014001,2021-03-31,279,57
370230201001,2021-03-31,82,16
370670001001,2021-03-31,95,26
370899314001,2021-03-31,37,10
370970609022,2021-03-31,49,16
370970613023,2021-03-31,112,23
371190030073,2021-03-31,119,22
371290105011,2021-03-31,93,12
370510014002,2021-03-31,63,23
370650204003,2021-03-31,20,3
370670038053,2021-03-31,82,15
371190055141,2021-03-31,73,19
371190058321,2021-03-31,198,48
371830514003,2021-03-31,32,7
371830540041,2021-03-31,51,15
371830541132,2021-03-31,114,25
370079206003,2021-03-31,80,23
370179506001,2021-03-31,52,7
370210029001,2021-03-31,88,18
370570609002,2021-03-31,89,29
370670022002,2021-03-31,65,11
370810126043,2021-03-31,65,25
370919504013,2021-03-31,82,18
371539710003,2021-03-31,41,6
371570413002,2021-03-31,86,22
371739603021,2021-03-31,104,25
371830538052,2021-03-31,37,2
371910003032,2021-03-31,135,25
371939606002,2021-03-31,48,15
370010213002,2021-03-31,85,17
370899306002,2021-03-31,122,24
371459201001,2021-03-31,129,28
371559607012,2021-03-31,51,9
371830528091,2021-03-31,61,11
371910002002,2021-03-31,34,13
370010215002,2021-03-31,166,34
370350118022,2021-03-31,68,9
371290105024,2021-03-31,36,10
371830541102,2021-03-31,315,90
370059503003,2021-03-31,72,12
370670030022,2021-03-31,76,25
370670040071,2021-03-31,147,21
370810104012,2021-03-31,38,8
371470020021,2021-03-31,78,9
371559619001,2021-03-31,34,9
371679310001,2021-03-31,84,14
371910013021,2021-03-31,85,18
370059503001,2021-03-31,43,10
370190206031,2021-03-31,173,46
370610903004,2021-03-31,75,10
371790203171,2021-03-31,116,24
370319709022,2021-03-31,49,6
371050302003,2021-03-31,40,10
371190016071,2021-03-31,68,16
371190058283,2021-03-31,59,14
371459203003,2021-03-31,19,1
371910006025,2021-03-31,113,26
371970501023,2021-03-31,206,36
370670038051,2021-03-31,71,26
370810126171,2021-03-31,90,29
371190054012,2021-03-31,119,38
371290120012,2021-03-31,133,25
371499201031,2021-03-31,146,34
370710317012,2021-03-31,68,10
370879201011,2021-03-31,35,4
371239605001,2021-03-31,56,9
371470003024,2021-03-31,86,15
371619612001,2021-03-31,87,17
370630017081,2021-03-31,152,39
371150102001,2021-03-31,73,24
371190019151,2021-03-31,49,21
371399607021,2021-03-31,116,25
371470020025,2021-03-31,68,12
371559606002,2021-03-31,61,11
371790210131,2021-03-31,591,136
371830535092,2021-03-31,100,24
371190055142,2021-03-31,81,22
371790210152,2021-03-31,218,47
371899209003,2021-03-31,72,17
370010202003,2021-03-31,51,12
370459506022,2021-03-31,112,26
371639704004,2021-03-31,148,23
371639710003,2021-03-31,60,19
371830530091,2021-03-31,228,111
370439502001,2021-03-31,108,31
370510022001,2021-03-31,32,9
370510032033,2021-03-31,96,22
370690604023,2021-03-31,132,24
371190033003,2021-03-31,33,4
371190056142,2021-03-31,161,33
371350118002,2021-03-31,65,17
371570411001,2021-03-31,95,20
371830525041,2021-03-31,85,22
371830535211,2021-03-31,91,24
370190203103,2021-03-31,39,11
370510009003,2021-03-31,64,22
370710334001,2021-03-31,81,17
371350112023,2021-03-31,64,17
371350116023,2021-03-31,77,23
371830540133,2021-03-31,55,9
371859503001,2021-03-31,46,8
370370204022,2021-03-31,84,23
370510014003,2021-03-31,51,10
370570603041,2021-03-31,230,45
370670004001,2021-03-31,38,11
371119702002,2021-03-31,65,19
371539708003,2021-03-31,34,9
370590801004,2021-03-31,122,16
370650204004,2021-03-31,22,5
371190032012,2021-03-31,43,17
371539704004,2021-03-31,63,16
370459514002,2021-03-31,74,14
371399603002,2021-03-31,73,23
371619601003,2021-03-31,83,14
371950005023,2021-03-31,57,16
371950008021,2021-03-31,46,13
371139703014,2021-03-31,79,19
371470013021,2021-03-31,188,43
371790202022,2021-03-31,257,54
370399306021,2021-03-31,121,33
370479305002,2021-03-31,127,27
